DocI	tf
37	1
40	1
46	2
58	3
69	1
70	1
85	2
95	1
96	1
97	1
102	1
103	1
104	1
109	1
112	2
114	2
62	1
5	1
6	2
30	1
38	1
60	1
63	1
120	1
127	1
128	1
20	1
64	1
129	1
58	1
61	1
92	1
115	1
2	1
6	1
10	1
16	1
19	2
21	2
26	1
27	1
34	1
38	1
39	1
42	1
43	1
44	3
49	2
57	1
58	1
61	1
69	1
71	1
74	2
75	1
80	2
81	2
83	1
87	2
97	3
98	2
102	1
104	1
107	2
110	1
113	1
115	1
116	1
120	2
124	1
126	1
127	4
128	2
48	1
56	3
70	1
80	1
87	1
89	2
120	1
122	1
128	1
124	1
65	2
66	1
43	1
87	1
60	1
90	1
4	1
53	1
107	1
85	1
2	2
3	2
4	6
5	6
6	5
7	6
8	3
9	1
10	4
11	3
12	2
13	3
14	2
16	1
17	3
18	6
19	3
20	2
21	4
22	2
23	1
24	5
25	5
26	5
27	2
28	7
30	6
31	1
33	5
34	4
35	1
36	4
38	4
39	3
40	10
44	2
45	5
46	6
47	8
48	1
49	7
50	2
52	2
53	6
55	10
56	6
57	6
58	5
60	18
61	4
62	1
63	3
64	6
65	3
66	4
67	1
68	1
69	4
70	5
71	2
72	3
73	2
74	6
75	3
76	2
77	3
79	6
80	8
81	1
82	2
84	2
85	4
86	1
89	4
90	3
92	6
94	1
95	1
96	3
97	4
98	3
102	4
103	4
104	12
105	3
106	1
107	5
108	3
109	1
110	2
111	2
112	1
113	7
114	3
115	2
116	5
117	1
119	5
120	5
121	4
122	1
124	10
126	1
127	3
128	6
129	5
130	3
3	1
6	1
7	1
12	1
13	1
24	1
26	1
27	2
28	1
30	2
36	1
53	1
63	1
69	1
75	1
80	2
93	1
96	1
98	1
101	1
103	1
104	1
107	1
113	1
127	4
129	1
2	9
3	2
4	7
5	2
6	3
7	1
8	2
10	6
11	2
12	3
13	5
17	3
18	2
19	5
20	2
21	3
22	1
23	5
24	2
25	4
26	2
28	2
30	5
31	6
32	2
33	1
34	6
36	4
38	3
39	2
40	4
42	1
43	1
44	3
45	2
46	4
48	2
49	6
50	3
52	1
53	4
54	2
55	4
57	3
58	3
60	12
61	2
62	2
63	2
64	4
65	2
66	3
67	2
68	2
69	3
70	1
71	5
72	4
73	1
74	4
75	4
76	1
77	1
78	2
79	3
80	5
81	4
84	2
85	6
86	2
87	1
89	2
90	3
92	7
93	2
94	3
95	2
96	2
97	3
98	7
99	1
102	3
103	5
104	1
105	2
106	2
107	6
110	1
112	1
113	4
114	3
116	2
119	3
120	9
121	2
122	2
124	6
126	1
127	5
128	1
129	3
130	1
2	1
4	3
5	1
7	1
10	1
13	1
14	1
16	5
18	1
23	1
24	1
26	2
27	2
28	1
31	1
38	2
40	3
47	1
49	2
50	1
52	1
53	1
56	3
57	1
58	1
60	5
61	1
62	2
63	1
65	1
67	1
68	1
69	3
70	2
71	1
75	1
76	1
77	2
78	1
79	2
80	2
81	1
84	2
85	3
92	1
95	2
96	2
98	2
102	2
103	2
105	1
107	2
108	1
110	1
112	1
113	2
114	1
115	2
116	2
120	6
121	1
122	1
124	3
126	1
127	1
128	3
130	2
28	2
9	1
31	1
49	1
52	1
80	1
115	1
7	1
6	2
10	1
24	1
28	2
34	1
38	1
43	1
47	1
49	1
70	2
73	1
75	1
83	1
84	2
112	1
116	1
117	2
118	2
124	2
21	1
79	1
70	1
26	1
24	1
40	1
50	1
6	1
55	1
10	1
20	1
109	1
84	1
2	1
4	3
6	1
7	1
8	1
9	1
10	3
12	1
13	1
14	2
16	5
18	2
20	1
21	5
23	1
24	1
25	2
26	1
28	1
30	4
31	1
32	1
35	1
36	2
38	6
40	1
42	2
44	2
45	2
46	4
48	1
49	2
50	6
53	3
54	1
56	2
57	1
58	3
60	6
61	4
63	1
64	2
68	4
69	2
71	2
72	2
74	6
75	1
77	2
80	9
81	3
83	1
84	3
85	1
86	2
88	1
89	1
93	1
94	2
95	1
96	1
97	6
102	1
103	2
105	1
107	2
111	1
112	2
113	8
114	1
115	2
116	1
119	2
121	2
124	2
126	1
127	1
128	1
129	3
130	2
2	1
101	1
107	1
60	1
103	1
110	1
124	1
5	1
70	1
76	1
82	1
117	1
118	1
2	1
48	1
80	2
21	1
47	1
75	1
80	4
114	1
120	1
53	2
36	1
44	1
47	1
116	1
2	1
3	1
4	1
5	1
6	1
7	2
8	1
9	1
10	1
11	1
12	1
13	1
14	2
16	3
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	3
28	1
30	2
31	2
32	1
33	1
34	1
35	1
36	1
37	1
38	2
39	1
40	1
42	1
43	1
44	1
45	2
46	1
47	1
48	1
49	2
50	2
52	2
53	1
54	1
55	1
56	1
57	1
58	2
60	6
61	1
62	1
63	1
64	1
65	1
66	1
67	2
68	3
69	1
70	3
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	2
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	2
96	1
97	1
98	3
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	2
112	1
113	1
114	3
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	7
128	2
129	3
130	1
95	1
4	1
5	1
65	1
6	1
49	2
65	14
66	14
64	1
66	1
69	1
22	1
23	1
52	1
85	1
99	1
101	1
106	1
109	1
3	1
9	1
81	1
3	2
4	1
6	1
7	1
12	1
14	1
18	4
19	4
21	1
22	1
26	1
27	1
30	1
31	2
36	1
38	2
39	2
42	1
47	1
48	2
53	2
55	2
58	5
60	6
61	2
65	1
68	1
73	1
74	2
75	1
78	2
80	7
81	2
82	1
84	3
87	1
88	1
89	1
92	1
95	2
97	2
98	1
103	1
104	1
105	1
107	1
113	2
115	1
116	2
119	3
120	1
121	2
124	1
129	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
30	1
31	1
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	1
40	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	2
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	1
96	1
97	1
98	1
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
31	2
2	2
16	2
49	1
50	1
58	1
63	1
72	1
78	1
79	1
80	3
86	1
97	2
113	2
50	1
130	1
92	1
92	1
2	2
3	1
4	2
5	1
6	3
7	1
8	3
9	1
11	2
13	1
14	1
16	1
17	3
18	6
19	1
20	3
21	4
22	3
24	4
26	1
27	4
28	1
30	2
31	2
34	4
36	3
37	1
38	6
39	1
42	1
43	3
49	3
50	4
52	1
54	1
55	4
57	1
58	2
60	2
61	3
62	1
63	1
64	2
67	1
70	4
71	1
73	1
74	4
75	3
77	1
79	1
80	3
81	4
82	1
85	3
86	2
87	1
88	1
89	1
90	2
94	1
96	2
98	1
99	2
101	2
102	3
104	3
105	2
106	1
107	1
109	1
111	1
112	1
113	4
114	1
115	1
116	6
117	1
118	1
119	2
120	3
121	4
122	2
127	1
128	2
129	2
130	3
71	1
116	1
117	2
104	1
34	1
120	1
55	1
53	1
36	1
14	1
24	1
38	1
39	2
55	1
62	1
96	1
57	2
38	1
48	1
58	1
60	1
111	1
72	1
19	1
53	1
70	1
81	1
84	1
97	1
48	1
2	1
6	3
8	1
10	1
13	2
20	1
21	1
23	1
26	1
27	2
37	1
38	1
39	1
40	2
42	1
44	1
49	2
50	2
53	1
55	1
56	1
60	1
62	1
63	1
65	2
70	1
73	1
74	2
79	1
80	4
81	1
85	1
90	1
92	1
95	1
99	1
101	1
103	1
106	1
107	1
112	1
113	1
119	2
121	1
122	1
127	2
129	1
26	1
4	2
18	3
35	1
42	1
44	1
54	1
67	1
75	1
102	1
113	1
114	1
128	1
44	1
58	1
116	1
80	1
27	1
127	1
18	1
26	1
30	1
113	1
46	2
120	1
53	1
48	1
80	1
84	1
110	1
74	2
74	1
93	1
67	1
4	1
95	1
113	1
129	1
16	1
18	2
19	1
24	1
25	1
27	1
30	1
34	1
36	1
39	1
50	1
52	2
58	2
60	2
61	1
75	3
77	2
80	2
93	1
94	1
98	1
99	1
103	1
105	2
110	1
113	1
128	1
129	1
114	1
19	1
34	2
75	1
87	2
94	2
81	1
16	6
31	1
61	1
97	1
69	1
70	1
4	4
17	1
23	1
36	1
38	3
52	1
60	1
67	1
92	2
55	1
80	1
104	1
105	1
122	1
30	1
36	1
38	1
64	1
24	1
38	1
102	1
89	1
61	1
62	1
80	1
118	1
119	1
13	1
58	1
127	1
60	1
13	1
60	1
93	1
99	1
116	1
10	2
58	1
55	1
127	1
128	1
103	10
16	1
33	1
34	8
60	1
30	1
35	1
44	1
60	3
95	1
114	1
24	1
50	1
56	1
90	2
58	1
57	1
75	1
34	1
124	1
84	1
21	1
79	1
120	1
128	1
11	1
122	1
74	1
6	1
19	1
40	1
43	1
61	1
80	3
97	4
99	1
112	1
128	1
30	1
58	1
77	1
80	1
80	3
57	1
60	1
79	1
86	1
122	1
4	5
57	1
122	1
107	1
87	1
43	1
22	2
25	7
39	1
52	1
86	1
102	8
124	1
127	1
2	1
3	1
4	2
7	4
8	7
18	1
22	3
24	1
28	1
36	3
37	1
38	1
43	1
47	1
50	1
53	3
55	1
56	2
58	3
60	3
67	1
68	1
69	3
70	2
75	1
79	1
80	3
81	1
84	1
85	1
86	2
88	1
90	1
94	1
96	1
97	1
104	1
107	1
108	1
113	1
114	2
116	2
117	1
119	2
120	3
127	1
23	1
24	1
40	1
81	1
94	1
99	1
127	1
128	5
12	1
90	1
114	1
4	1
7	1
16	1
17	1
18	2
24	1
25	1
27	1
34	1
36	1
38	1
42	1
43	1
44	1
45	1
46	1
47	2
49	1
50	1
53	2
56	1
66	1
68	1
72	1
75	1
77	2
80	1
84	1
112	1
113	1
122	1
124	3
130	1
9	1
21	1
65	1
106	1
2	1
6	1
16	3
33	1
57	1
73	1
77	1
80	2
81	1
114	1
119	1
16	3
73	2
6	1
27	1
33	1
57	1
62	1
81	1
82	1
88	2
40	1
21	1
103	1
78	1
85	1
13	1
19	1
77	1
56	1
83	1
13	6
118	1
81	1
103	1
102	1
50	1
79	2
88	1
107	2
108	1
120	1
73	1
6	1
34	1
30	1
38	1
61	1
71	1
111	1
130	1
79	1
80	1
98	1
96	1
113	1
115	2
116	4
117	2
63	1
108	1
127	1
128	1
80	1
50	2
42	1
18	2
47	1
58	1
63	1
82	1
74	1
127	1
128	1
40	1
65	4
66	2
48	1
113	1
56	1
53	1
101	2
105	4
113	1
43	1
3	3
8	1
11	1
18	1
19	2
20	3
22	1
24	1
26	1
27	1
30	1
31	2
32	2
33	1
40	3
45	1
46	2
48	1
49	2
50	1
55	1
56	1
57	1
58	3
60	4
64	2
69	2
74	2
75	1
76	1
77	1
79	1
80	20
81	1
83	1
85	1
87	1
88	1
92	3
93	2
94	1
96	2
97	1
99	1
102	1
103	3
104	5
111	1
112	1
115	1
116	1
122	3
124	1
127	2
130	1
127	1
58	3
50	1
60	1
119	1
122	1
60	1
120	1
5	1
27	2
28	1
30	1
36	1
60	1
63	3
65	1
70	1
72	4
81	1
93	1
98	2
103	1
106	1
108	1
113	1
129	1
130	1
37	1
10	1
18	2
23	1
28	6
30	1
34	2
37	1
49	1
50	1
52	1
56	3
62	2
63	1
65	1
70	1
75	1
76	1
79	2
85	1
95	3
106	2
108	1
111	1
112	3
119	2
129	1
2	1
4	1
6	1
12	2
13	1
14	1
18	1
20	1
24	2
36	1
45	1
46	1
49	2
60	4
63	1
65	2
66	2
69	1
74	1
76	1
79	1
80	2
81	1
95	1
102	1
114	1
117	1
120	1
121	1
124	2
126	1
128	1
4	1
63	1
70	1
80	5
103	1
112	1
128	1
87	1
80	1
38	1
47	1
80	2
93	1
97	1
105	1
3	1
6	1
7	1
11	1
14	1
16	7
17	1
18	1
20	1
26	1
27	1
28	3
30	1
38	1
39	1
40	1
47	1
48	1
57	4
58	1
60	1
66	1
69	1
70	1
74	1
79	1
80	2
83	4
95	1
102	1
106	2
121	1
23	1
111	1
129	2
50	1
64	1
50	1
36	1
70	1
97	1
4	1
18	3
24	1
31	4
49	1
60	1
71	2
87	1
106	2
107	1
108	1
124	3
50	2
89	2
129	1
69	1
69	3
75	1
74	1
108	1
16	1
21	1
27	1
28	1
33	1
34	1
94	1
5	1
54	1
56	2
112	1
13	1
16	2
58	1
74	1
104	1
114	1
126	1
31	1
64	1
92	1
6	1
8	1
81	2
113	1
61	1
48	1
65	1
90	1
4	1
49	2
54	2
55	2
56	1
103	1
110	2
116	1
36	1
16	2
56	1
95	2
98	1
7	1
4	2
70	1
2	2
11	1
36	1
50	1
65	1
71	1
85	1
92	2
93	1
96	1
99	1
129	1
70	1
103	1
20	1
108	1
6	1
30	1
42	1
44	1
48	1
53	1
54	1
55	1
56	2
60	2
63	2
103	1
113	1
119	1
128	1
130	1
75	1
31	1
49	2
5	1
6	1
12	1
17	1
30	1
50	1
60	2
62	1
63	2
74	1
103	1
113	1
118	1
120	1
80	2
36	1
60	1
13	2
117	1
19	1
84	1
82	1
101	1
105	1
45	1
5	1
127	1
81	5
97	1
36	1
44	2
49	2
83	1
34	1
74	1
119	1
50	2
70	1
49	1
2	1
3	1
11	1
17	1
20	1
21	1
22	1
24	1
48	3
53	1
60	2
69	1
73	1
75	5
78	1
81	2
82	1
83	2
84	1
92	1
94	2
99	1
104	1
107	4
109	1
113	1
116	1
127	1
128	1
130	1
36	1
122	1
20	1
49	1
36	1
6	1
7	1
20	1
18	2
48	1
49	1
58	1
84	1
86	1
89	1
98	1
113	1
119	1
120	1
20	2
103	4
112	1
117	1
124	1
60	1
113	1
117	1
60	1
60	1
108	1
38	2
77	2
78	2
85	1
93	2
120	1
124	1
130	1
2	1
4	1
5	2
6	2
8	1
10	1
11	1
12	2
13	1
14	1
17	1
18	1
19	2
20	1
21	1
22	1
23	1
24	2
26	2
27	7
30	1
31	1
32	1
33	5
45	3
46	1
47	1
48	1
49	1
53	1
56	3
57	3
58	1
60	1
61	5
64	3
65	4
66	4
69	1
70	3
71	2
77	1
78	1
79	5
81	1
84	1
92	1
94	1
95	5
96	1
97	2
98	3
101	2
102	1
103	2
105	3
107	1
110	1
111	2
115	1
119	5
120	5
121	2
122	4
124	2
127	4
128	1
129	2
130	1
3	1
27	2
50	1
124	1
97	1
65	1
66	3
34	1
2	2
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	2
27	1
28	1
30	1
31	1
32	1
33	1
34	2
35	1
36	1
37	1
38	1
39	1
40	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	1
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	1
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	2
96	1
97	1
98	1
99	1
101	1
102	1
103	1
104	1
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	2
115	1
116	2
117	1
118	1
119	2
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	1
20	1
56	1
72	1
110	1
111	2
37	1
52	1
130	1
85	1
94	1
2	2
4	2
7	1
10	1
11	1
14	1
17	3
21	3
23	1
26	2
30	2
31	1
39	3
49	1
50	2
58	1
60	2
61	1
63	1
67	1
68	1
70	3
71	1
72	4
73	4
76	2
79	1
81	1
84	2
85	1
88	2
90	1
92	2
94	1
96	1
97	3
98	1
103	3
104	2
105	2
107	2
110	1
111	2
113	5
116	1
118	2
119	1
120	4
121	1
124	3
127	1
130	1
6	1
87	1
120	1
33	1
128	1
127	1
81	2
64	1
55	1
69	2
84	2
114	7
2	1
3	1
5	1
11	2
16	1
17	1
18	1
20	1
24	1
25	1
26	1
45	1
48	1
50	2
55	3
58	1
60	4
61	2
64	1
70	2
72	1
75	1
83	2
85	2
95	2
96	1
98	1
104	1
105	1
106	2
111	1
113	4
114	1
115	1
116	1
120	1
121	1
124	1
40	1
72	1
109	1
16	1
22	1
76	1
127	3
119	1
37	1
30	4
107	1
2	6
10	3
11	2
21	2
24	1
52	1
64	1
67	1
68	1
70	2
102	1
106	3
107	3
113	1
121	9
68	1
107	3
108	1
113	1
121	1
107	1
37	1
50	1
30	1
92	2
17	1
20	1
37	1
39	1
47	3
49	1
50	3
54	1
80	3
82	1
92	1
103	1
111	1
126	2
70	1
31	1
61	1
62	4
2	1
94	1
81	5
13	1
86	2
28	1
2	3
6	1
26	1
27	1
38	1
49	2
62	1
90	1
92	1
95	1
113	1
114	1
61	1
62	1
108	1
12	1
16	1
30	1
80	2
104	1
32	1
38	2
40	1
47	1
53	1
58	1
60	2
66	1
84	2
120	2
122	1
20	1
23	1
28	1
80	2
81	1
20	1
103	1
18	1
22	1
54	1
56	3
64	1
79	1
85	1
93	2
94	1
103	2
46	1
3	1
39	1
45	1
50	1
60	1
63	1
64	1
74	1
80	1
80	1
81	1
30	1
62	1
80	2
104	1
107	1
112	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
16	1
17	1
18	1
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
30	1
31	3
32	1
33	1
34	1
35	1
36	1
37	1
38	1
39	2
40	1
42	1
43	1
44	1
45	1
46	2
47	1
48	1
49	1
50	1
52	1
53	1
54	1
55	1
56	1
57	1
58	1
60	1
61	1
62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	2
77	1
78	1
79	1
80	1
81	1
82	1
83	1
84	1
85	1
86	1
87	1
88	1
89	1
90	1
92	1
93	1
94	1
95	1
96	1
97	1
98	2
99	1
101	1
102	1
103	1
104	2
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	1
113	1
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
124	1
126	1
127	1
128	1
129	1
130	2
32	1
37	1
60	2
20	1
63	1
26	2
34	1
80	1
89	1
5	1
25	1
37	1
116	1
49	1
42	2
58	8
114	1
10	1
32	1
42	1
46	1
53	1
58	1
67	1
69	1
74	1
75	1
77	1
92	1
98	3
105	1
110	1
113	2
116	3
119	1
120	1
7	1
14	1
80	5
83	1
90	1
121	1
66	1
25	1
4	1
40	1
4	1
75	1
97	1
110	1
127	1
88	1
18	1
27	1
71	6
85	11
38	1
56	1
124	1
127	1
10	2
23	1
25	1
38	2
39	2
68	1
71	1
79	1
110	1
130	1
92	1
97	1
16	1
20	1
87	1
30	1
47	1
42	3
80	1
130	1
38	1
25	1
42	1
50	1
105	1
108	1
113	1
128	1
129	1
130	1
71	2
95	1
105	1
10	1
37	1
60	1
130	1
6	1
10	1
22	1
28	1
49	1
50	2
53	1
54	1
56	1
63	1
81	1
85	1
97	1
105	1
120	1
106	1
58	1
58	1
13	2
27	1
28	1
114	2
30	1
16	1
105	1
11	1
50	1
7	1
19	1
23	1
26	1
27	1
36	1
39	2
40	1
42	2
43	1
49	1
54	2
58	1
64	1
67	1
69	2
70	1
71	2
74	1
83	1
93	1
98	1
102	1
103	1
113	2
116	1
119	3
120	2
82	1
111	1
4	1
6	2
12	1
66	1
68	1
80	1
84	1
104	1
107	1
110	1
113	1
119	1
120	1
124	1
71	1
99	1
111	1
65	5
66	7
97	1
103	1
90	1
80	1
4	1
5	1
53	1
33	1
124	1
5	1
24	1
96	1
117	1
16	1
114	2
97	1
50	1
75	1
111	2
50	1
115	1
20	1
52	1
16	1
28	1
50	1
19	1
36	1
66	1
96	1
121	1
58	1
5	1
6	1
28	1
53	1
63	1
87	1
4	1
110	1
38	1
69	1
114	2
5	1
6	1
16	1
20	1
21	1
36	2
39	2
42	1
49	1
50	1
53	1
63	1
71	1
72	1
88	1
94	1
98	1
103	1
105	1
107	1
111	1
120	1
121	1
124	3
127	1
37	1
7	1
16	1
19	1
23	2
25	1
38	2
44	1
45	1
49	1
52	1
57	1
74	1
84	1
98	5
99	1
103	1
116	1
120	1
127	1
25	1
44	1
28	1
60	1
114	2
76	1
98	1
4	2
6	1
18	1
19	1
22	1
26	1
38	1
40	1
42	1
45	2
49	1
53	2
54	1
56	3
68	2
70	1
73	1
74	1
79	2
80	1
82	1
84	3
95	1
97	1
113	1
114	2
116	1
120	4
122	1
128	1
4	1
25	1
47	2
54	1
56	1
58	2
63	1
90	2
104	1
105	1
107	1
120	1
126	1
127	1
52	1
69	1
57	1
14	1
119	1
124	1
17	2
31	1
10	1
69	1
103	1
106	1
6	1
12	1
45	1
58	1
113	1
128	1
28	2
33	1
40	2
57	1
58	1
60	1
80	2
84	1
104	1
26	1
50	1
79	11
82	2
87	1
104	1
106	1
113	1
119	1
124	1
127	1
87	1
38	1
116	1
86	1
47	1
48	1
80	1
103	1
130	1
60	1
75	1
18	1
65	1
58	1
4	1
70	1
72	1
87	1
118	1
130	1
11	1
55	1
65	1
118	1
96	3
20	1
78	1
12	1
80	1
107	2
80	1
2	1
9	1
19	2
62	1
107	1
109	1
75	1
4	1
9	1
10	1
21	3
37	1
58	1
63	1
80	2
87	2
106	1
109	1
124	1
130	1
80	1
69	2
46	1
124	1
10	1
3	2
65	1
83	1
69	1
55	1
13	1
13	3
67	1
21	1
55	1
103	1
114	1
119	1
3	3
10	1
68	1
10	1
2	2
11	1
76	1
75	1
97	1
58	1
63	4
65	1
95	1
120	2
75	1
77	1
12	1
122	1
7	1
10	2
12	1
17	2
21	2
27	1
30	1
34	1
38	1
50	1
52	1
121	1
63	1
28	1
38	1
119	1
3	1
57	1
45	1
55	1
110	3
113	1
128	1
49	2
97	1
49	1
67	1
21	1
25	1
50	1
64	1
70	1
71	1
82	1
122	1
64	1
6	1
60	1
102	1
38	1
39	1
60	1
70	1
79	1
113	1
99	1
3	1
6	1
31	1
52	1
128	1
120	3
3	1
5	1
14	1
21	1
22	1
25	1
28	1
34	1
38	1
60	1
63	4
66	1
78	1
80	1
110	1
113	1
117	1
119	2
101	3
105	4
39	1
73	1
83	1
90	1
22	1
33	1
101	2
105	1
120	1
27	1
6	2
14	1
21	1
28	1
36	2
50	1
60	1
63	1
75	1
76	1
96	1
104	1
112	2
119	1
60	1
2	1
20	1
120	1
27	1
65	1
40	1
72	1
115	2
116	3
117	2
4	2
28	1
46	1
60	1
61	1
63	1
70	1
72	1
76	1
104	1
119	2
60	1
80	1
113	1
6	1
9	1
12	1
23	1
38	1
40	1
52	1
70	1
80	1
96	1
97	1
110	1
120	1
128	1
4	1
104	1
33	1
65	1
80	2
104	4
4	4
56	4
18	1
19	1
124	1
94	1
12	1
13	1
14	1
30	1
34	1
42	1
45	1
50	1
54	1
65	1
67	1
68	1
69	1
75	6
93	1
106	1
107	1
112	1
116	1
119	2
121	1
124	1
127	1
61	1
63	1
20	1
20	1
31	3
61	1
71	1
114	1
69	3
82	1
105	1
93	1
31	1
49	1
105	2
60	1
80	1
129	1
6	15
30	1
38	2
49	2
2	1
10	1
82	1
118	1
120	1
31	1
49	2
58	1
75	1
27	1
49	1
18	14
19	6
20	7
24	1
36	5
39	1
58	1
60	1
69	1
40	1
109	1
23	1
45	1
71	1
77	1
85	2
72	2
47	1
4	2
55	1
64	1
99	2
6	1
18	1
33	1
18	1
31	1
97	1
10	1
22	1
31	1
63	1
81	1
6	2
42	1
107	1
120	1
26	1
13	3
69	1
13	1
49	4
21	1
16	1
49	1
37	1
114	1
122	1
84	1
11	1
12	1
13	1
31	1
37	1
53	1
57	1
107	1
112	3
121	1
124	1
130	2
47	1
49	1
50	1
89	1
2	1
3	1
5	4
7	1
11	1
12	1
13	1
14	1
18	1
19	1
21	1
22	1
23	1
24	1
25	1
34	1
42	1
45	1
46	1
48	1
60	1
63	1
64	1
65	1
67	1
68	1
69	1
72	1
77	1
79	1
82	1
85	1
97	1
98	1
103	1
107	1
108	1
110	1
113	2
120	1
122	1
129	1
17	1
18	3
20	1
27	2
30	1
43	1
49	1
52	1
60	1
73	1
74	1
83	2
85	1
88	1
95	1
98	1
103	1
112	1
114	1
120	1
121	1
124	7
26	1
30	1
115	1
5	2
14	1
21	1
65	1
113	1
116	1
16	1
63	1
65	1
113	1
46	1
76	1
110	1
120	1
128	1
5	1
48	1
60	2
79	1
117	1
127	1
4	2
18	1
26	2
31	1
36	1
53	3
60	1
61	1
67	1
71	3
75	1
79	2
89	2
97	1
105	1
113	1
119	2
21	1
60	1
40	1
114	1
120	1
128	1
50	1
4	1
7	1
8	7
10	1
11	1
12	2
13	1
18	3
27	1
37	1
38	1
46	1
47	1
49	2
50	5
55	1
58	1
60	1
64	1
67	1
69	1
71	1
78	1
83	1
85	2
92	1
95	1
96	2
98	1
106	1
108	1
110	1
111	1
112	1
115	1
122	1
126	1
129	2
130	1
31	1
50	1
60	1
18	1
46	1
60	1
63	1
64	1
69	1
103	2
113	3
126	1
16	6
37	3
60	1
63	1
83	1
84	2
112	1
124	1
126	1
4	2
16	4
20	1
52	1
55	1
57	2
60	1
61	1
64	2
75	1
76	1
103	2
113	1
114	1
4	1
8	1
13	1
14	2
18	4
20	3
21	2
24	1
26	3
27	1
28	1
30	1
33	1
36	1
37	1
40	1
46	2
48	1
49	2
50	2
53	1
60	2
61	1
63	1
64	3
68	1
70	3
71	4
72	3
73	1
76	1
79	1
83	2
84	2
85	1
92	1
94	2
95	2
96	2
98	2
104	1
105	3
109	3
111	1
112	2
113	1
115	3
117	4
120	1
121	2
129	2
130	1
98	1
65	1
101	1
115	1
2	1
4	1
6	1
11	1
25	1
31	1
37	1
38	2
46	1
47	3
48	1
49	1
50	2
53	1
57	1
60	2
61	1
71	1
85	1
89	1
92	1
95	1
102	1
109	1
113	1
119	1
120	1
124	1
126	1
106	1
35	1
60	1
85	1
124	1
60	1
117	1
108	1
21	1
115	1
2	2
3	2
4	2
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	2
13	2
14	2
16	2
17	2
18	2
19	2
20	2
21	2
22	2
23	2
24	2
25	2
26	2
27	2
28	2
30	2
31	2
32	2
33	2
34	2
35	2
36	2
37	2
38	2
39	2
40	2
42	2
43	2
44	2
45	2
46	2
47	2
48	2
49	2
50	2
52	2
53	2
54	2
55	2
56	2
57	2
58	2
60	2
61	2
62	2
63	2
64	2
65	2
66	2
67	2
68	2
69	2
70	2
71	2
72	2
73	2
74	2
75	2
76	2
77	2
78	2
79	2
80	2
81	2
82	2
83	2
84	2
85	2
86	2
87	2
88	2
89	2
90	2
92	2
93	2
94	2
95	2
96	2
97	2
98	2
99	2
101	2
102	2
103	2
104	2
105	2
106	2
107	2
108	2
109	2
110	2
111	2
112	2
113	2
114	2
115	2
116	2
117	2
118	2
119	2
120	2
121	2
122	2
124	2
126	2
127	2
128	2
129	2
130	2
16	1
30	1
63	1
78	1
109	1
6	1
48	1
81	1
95	1
11	1
13	1
19	1
26	1
28	1
38	1
39	2
46	1
47	1
49	1
55	1
58	2
60	1
62	1
79	1
96	2
104	2
107	1
119	1
121	1
124	1
130	1
47	1
